"Date","Price","Open","High","Low","Vol.","Change %"
"03/04/2019","0.9959","0.9942","0.9978","0.9935","1.77M","0.17%"
"03/03/2019","0.9942","0.9968","0.9968","0.9939","1.18M","-0.26%"
"03/02/2019","0.9968","0.9954","0.9968","0.9943","381.32K","0.14%"
"03/01/2019","0.9954","0.9950","0.9961","0.9920","2.02M","0.04%"
"02/28/2019","0.9950","0.9943","0.9980","0.9939","2.24M","0.07%"
"02/27/2019","0.9943","0.9967","0.9983","0.9939","2.58M","-0.24%"
"02/26/2019","0.9967","0.9960","0.9989","0.9938","1.17M","0.00%"
"02/25/2019","0.9967","0.9971","0.9976","0.9919","3.39M","-0.04%"
"02/24/2019","0.9971","0.9984","0.9988","0.9930","4.82M","-0.13%"
"02/23/2019","0.9984","0.9929","0.9987","0.9915","4.00M","0.55%"
"02/22/2019","0.9929","0.9896","0.9950","0.9890","2.26M","0.33%"
"02/21/2019","0.9896","0.9910","0.9936","0.9894","2.15M","-0.14%"
"02/20/2019","0.9910","0.9921","0.9965","0.9900","2.39M","-0.11%"
"02/19/2019","0.9921","0.9920","0.9970","0.9910","2.06M","0.01%"
"02/18/2019","0.9920","0.9889","0.9968","0.9861","5.01M","0.31%"
"02/17/2019","0.9889","0.9899","0.9904","0.9875","2.85M","-0.10%"
"02/16/2019","0.9899","0.9901","0.9921","0.9895","1.66M","-0.02%"
"02/15/2019","0.9901","0.9903","0.9918","0.9889","2.01M","-0.02%"
"02/14/2019","0.9903","0.9891","0.9917","0.9885","3.72M","0.11%"
"02/13/2019","0.9892","0.9883","0.9915","0.9877","1.92M","0.09%"
"02/12/2019","0.9883","0.9877","0.9917","0.9852","2.19M","0.06%"
"02/11/2019","0.9877","0.9918","0.9929","0.9869","2.43M","-0.41%"
"02/10/2019","0.9918","0.9889","0.9923","0.9880","1.52M","0.29%"
"02/09/2019","0.9889","0.9895","0.9906","0.9875","1.51M","-0.06%"
"02/08/2019","0.9895","0.9885","0.9936","0.9858","6.23M","0.10%"
"02/07/2019","0.9885","0.9884","0.9897","0.9867","1.80M","0.00%"
"02/06/2019","0.9885","0.9881","0.9965","0.9862","3.12M","0.04%"
"02/05/2019","0.9881","0.9851","0.9900","0.9844","2.01M","0.30%"
"02/04/2019","0.9851","0.9882","0.9891","0.9847","986.92K","-0.31%"
"02/03/2019","0.9882","0.9899","0.9920","0.9869","612.73K","-0.17%"
"02/02/2019","0.9899","0.9915","0.9950","0.9894","463.33K","-0.16%"
"02/01/2019","0.9915","0.9940","0.9948","0.9862","1.45M","-0.25%"
"01/31/2019","0.9940","0.9933","0.9968","0.9914","2.54M","0.08%"
"01/30/2019","0.9932","0.9950","0.9998","0.9926","1.93M","-0.18%"
"01/29/2019","0.9950","0.9990","1.0000","0.9943","1.92M","-0.40%"
"01/28/2019","0.9990","0.9942","1.0000","0.9930","1.90M","0.48%"
"01/27/2019","0.9942","0.9966","0.9975","0.9936","552.11K","-0.24%"
"01/26/2019","0.9966","0.9976","1.0020","0.9962","293.92K","-0.10%"
"01/25/2019","0.9976","1.0008","1.0008","0.9963","848.94K","-0.32%"
"01/24/2019","1.0008","1.0012","1.0020","0.9980","1.35M","-0.04%"
"01/23/2019","1.0012","1.0008","1.0019","0.9992","1.98M","0.04%"
"01/22/2019","1.0008","1.0016","1.0030","1.0000","2.26M","-0.08%"
"01/21/2019","1.0016","1.0002","1.0025","0.9989","1.26M","0.14%"
"01/20/2019","1.0002","1.0036","1.0042","0.9969","1.70M","-0.34%"
"01/19/2019","1.0036","1.0025","1.0055","1.0023","5.51M","0.11%"
"01/18/2019","1.0025","1.0049","1.0053","1.0025","4.64M","-0.24%"
"01/17/2019","1.0049","1.0034","1.0050","1.0014","9.00M","0.15%"
"01/16/2019","1.0034","1.0062","1.0071","1.0032","7.04M","-0.28%"
"01/15/2019","1.0062","1.0089","1.0093","1.0059","8.65M","-0.27%"
"01/14/2019","1.0089","1.0081","1.0090","1.0056","11.78M","0.08%"
"01/13/2019","1.0081","1.0085","1.0096","1.0077","3.72M","-0.04%"
"01/12/2019","1.0085","1.0077","1.0094","1.0072","2.60M","0.08%"
"01/11/2019","1.0077","1.0098","1.0109","1.0044","17.07M","-0.20%"
"01/10/2019","1.0097","1.0068","1.0110","1.0015","12.37M","0.29%"
"01/09/2019","1.0068","1.0064","1.0081","1.0035","8.94M","0.04%"
"01/08/2019","1.0064","1.0057","1.0080","1.0051","8.08M","0.07%"
"01/07/2019","1.0057","1.0110","1.0136","1.0050","2.24M","-0.52%"
"01/06/2019","1.0110","1.0051","1.0148","1.0030","4.25M","0.59%"
"01/05/2019","1.0051","1.0059","1.0100","1.0043","2.67M","-0.08%"
"01/04/2019","1.0059","1.0050","1.0079","1.0000","5.23M","0.09%"
"01/03/2019","1.0050","1.0070","1.0095","1.0010","3.38M","-0.20%"
"01/02/2019","1.0070","1.0054","1.0100","1.0026","3.90M","0.16%"
"01/01/2019","1.0054","0.9991","1.0065","0.9970","1.26M","0.63%"
"12/31/2018","0.9991","1.0075","1.0088","0.9991","2.24M","-0.83%"
"12/30/2018","1.0075","1.0097","1.0110","1.0041","1.78M","-0.22%"
"12/29/2018","1.0097","1.0112","1.0177","1.0042","2.68M","-0.15%"
"12/28/2018","1.0112","1.0061","1.0171","1.0030","5.89M","0.51%"
"12/27/2018","1.0061","1.0073","1.0078","1.0040","2.01M","-0.12%"
"12/26/2018","1.0073","1.0099","1.0108","1.0056","911.96K","-0.26%"
"12/25/2018","1.0099","1.0050","1.0125","1.0020","1.86M","0.49%"
"12/24/2018","1.0050","1.0031","1.0104","1.0024","3.78M","0.19%"
"12/23/2018","1.0031","1.0078","1.0090","1.0019","1.27M","-0.47%"
"12/22/2018","1.0078","1.0004","1.0082","0.9986","2.41M","0.74%"
"12/21/2018","1.0004","1.0065","1.0099","1.0000","3.33M","-0.61%"
"12/20/2018","1.0065","1.0048","1.0136","1.0000","8.08M","0.17%"
"12/19/2018","1.0048","1.0034","1.0151","0.9971","4.61M","0.14%"
"12/18/2018","1.0034","0.9966","1.0040","0.9941","4.92M","0.68%"
"12/17/2018","0.9966","0.9908","0.9988","0.9871","3.14M","0.59%"
"12/16/2018","0.9908","0.9890","0.9917","0.9861","1.07M","0.18%"
"12/15/2018","0.9890","0.9900","0.9916","0.9857","717.57K","-0.10%"
"12/14/2018","0.9900","0.9880","0.9900","0.9855","1.32M","0.20%"
"12/13/2018","0.9880","0.9944","0.9970","0.9863","5.93M","-0.64%"
"12/12/2018","0.9944","0.9905","0.9966","0.9884","1.64M","0.39%"
"12/11/2018","0.9905","0.9925","0.9942","0.9855","2.06M","-0.20%"
"12/10/2018","0.9925","0.9943","0.9967","0.9915","922.99K","-0.18%"
"12/09/2018","0.9943","0.9960","0.9975","0.9915","1.06M","-0.17%"
"12/08/2018","0.9960","0.9938","0.9989","0.9875","2.75M","0.22%"
"12/07/2018","0.9938","0.9796","0.9950","0.9795","5.10M","1.45%"
"12/06/2018","0.9796","0.9814","0.9870","0.9790","1.96M","-0.18%"
"12/05/2018","0.9814","0.9859","0.9900","0.9790","1.66M","-0.46%"
"12/04/2018","0.9859","0.9866","0.9900","0.9830","2.66M","-0.07%"
"12/03/2018","0.9866","0.9827","0.9866","0.9800","1.19M","0.40%"
"12/02/2018","0.9827","0.9867","0.9877","0.9820","930.24K","-0.41%"
"12/01/2018","0.9867","0.9844","0.9899","0.9804","2.03M","0.23%"
"11/30/2018","0.9844","0.9865","0.9924","0.9784","2.39M","-0.46%"
"11/29/2018","0.9889","0.9888","0.9931","0.9834","4.96M","0.01%"
"11/28/2018","0.9888","0.9705","0.9900","0.9691","11.83M","1.89%"
"11/27/2018","0.9705","0.9651","0.9751","0.9636","5.01M","0.56%"
"11/26/2018","0.9651","0.9620","0.9719","0.9536","6.27M","0.32%"
"11/25/2018","0.9620","0.9639","0.9728","0.9462","9.00M","-0.13%"
"11/24/2018","0.9633","0.9698","0.9734","0.9588","7.27M","-0.67%"
"11/23/2018","0.9698","0.9774","0.9774","0.9688","5.24M","-0.78%"
"11/22/2018","0.9774","0.9735","0.9785","0.9710","4.61M","0.40%"
"11/21/2018","0.9735","0.9569","0.9765","0.9549","7.78M","1.73%"
"11/20/2018","0.9569","0.9633","0.9748","0.9310","17.18M","-0.66%"
"11/19/2018","0.9633","0.9847","0.9949","0.9633","14.95M","-2.15%"
"11/18/2018","0.9845","0.9796","0.9930","0.9777","7.48M","0.50%"
"11/17/2018","0.9796","0.9760","0.9950","0.9760","9.28M","0.37%"
"11/16/2018","0.9760","0.9700","0.9850","0.9700","9.68M","0.62%"
"11/15/2018","0.9700","0.9497","0.9800","0.9492","13.81M","2.14%"
"11/14/2018","0.9497","0.9688","0.9850","0.9410","11.30M","-1.97%"
"11/13/2018","0.9688","0.9800","0.9819","0.9688","4.14M","-1.14%"
"11/12/2018","0.9800","0.9863","0.9880","0.9800","5.46M","-0.64%"
"11/11/2018","0.9863","0.9876","0.9899","0.9850","3.04M","-0.13%"
"11/10/2018","0.9876","0.9867","0.9890","0.9855","2.63M","0.09%"
"11/09/2018","0.9867","0.9894","0.9910","0.9859","3.35M","-0.27%"
"11/08/2018","0.9894","0.9910","0.9926","0.9888","4.48M","-0.16%"
"11/07/2018","0.9910","0.9905","0.9931","0.9864","5.42M","0.05%"
"11/06/2018","0.9905","0.9913","0.9921","0.9852","1.75M","-0.08%"
"11/05/2018","0.9913","0.9912","0.9936","0.9880","1.86M","0.01%"
"11/04/2018","0.9912","0.9927","0.9946","0.9891","1.42M","-0.15%"
"11/03/2018","0.9927","0.9887","0.9943","0.9880","727.47K","0.40%"
"11/02/2018","0.9887","0.9910","0.9932","0.9880","2.70M","-0.23%"
"11/01/2018","0.9910","0.9919","0.9968","0.9893","3.76M","-0.09%"
"10/31/2018","0.9919","0.9933","0.9970","0.9899","8.41M","-0.14%"
"10/30/2018","0.9933","0.9867","0.9962","0.9856","16.25M","0.67%"
"10/29/2018","0.9867","0.9906","0.9906","0.9824","9.53M","-0.39%"
"10/28/2018","0.9906","0.9900","0.9907","0.9880","18.29M","0.06%"
"10/27/2018","0.9900","0.9787","0.9905","0.9784","10.18M","1.15%"
"10/26/2018","0.9787","0.9772","0.9813","0.9759","3.24M","0.15%"
"10/25/2018","0.9772","0.9766","0.9793","0.9728","2.16M","0.06%"
"10/24/2018","0.9766","0.9776","0.9776","0.9715","903.93K","-0.10%"
"10/23/2018","0.9776","0.9730","0.9799","0.9701","2.45M","0.47%"
"10/22/2018","0.9730","0.9736","0.9779","0.9658","1.81M","-0.06%"
"10/21/2018","0.9736","0.9725","0.9767","0.9690","1.23M","0.11%"
"10/20/2018","0.9725","0.9764","0.9774","0.9700","1.48M","-0.40%"
"10/19/2018","0.9764","0.9648","0.9788","0.9640","2.10M","1.20%"
"10/18/2018","0.9648","0.9571","0.9671","0.9550","5.39M","0.80%"
"10/17/2018","0.9571","0.9542","0.9604","0.9510","4.05M","0.30%"
"10/16/2018","0.9542","0.9560","0.9604","0.9428","12.42M","-0.19%"
"10/15/2018","0.9560","0.9740","0.9991","0.8500","29.26M","-1.85%"
"10/14/2018","0.9740","0.9795","0.9795","0.9701","2.57M","-0.56%"
"10/13/2018","0.9795","0.9812","0.9828","0.9785","1.63M","-0.17%"
"10/12/2018","0.9812","0.9817","0.9845","0.9709","3.45M","-0.05%"
"10/11/2018","0.9817","0.9821","0.9974","0.9700","5.18M","-0.04%"
"10/10/2018","0.9821","0.9886","0.9899","0.9821","1.39M","-0.66%"
"10/09/2018","0.9886","0.9895","0.9920","0.9880","1.23M","-0.16%"
"10/08/2018","0.9902","0.9934","0.9951","0.9893","1.96M","-0.32%"
"10/07/2018","0.9934","0.9935","0.9945","0.9925","510.10K","-0.01%"
"10/06/2018","0.9935","0.9920","0.9946","0.9916","399.97K","0.15%"
"10/05/2018","0.9920","0.9932","0.9946","0.9913","1.64M","-0.11%"
"10/04/2018","0.9931","0.9919","0.9948","0.9899","1.17M","0.12%"
"10/03/2018","0.9919","0.9915","0.9937","0.9890","1.59M","0.04%"
"10/02/2018","0.9915","0.9946","0.9986","0.9600","2.29M","-0.31%"
"10/01/2018","0.9946","0.9964","0.9970","0.9940","1.35M","-0.18%"
"09/30/2018","0.9964","0.9969","0.9980","0.9947","136.03K","-0.05%"
"09/29/2018","0.9969","0.9979","0.9990","0.9945","341.73K","-0.10%"
"09/28/2018","0.9979","0.9976","0.9990","0.9960","875.02K","0.03%"
"09/27/2018","0.9976","0.9975","0.9994","0.9928","2.45M","0.01%"
"09/26/2018","0.9975","0.9987","0.9999","0.9975","2.97M","-0.12%"
"09/25/2018","0.9987","0.9988","0.9998","0.9978","943.37K","-0.01%"
"09/24/2018","0.9988","0.9987","1.0000","0.9980","957.91K","0.01%"
"09/23/2018","0.9987","0.9984","0.9997","0.9984","272.44K","0.03%"
"09/22/2018","0.9984","0.9983","0.9991","0.9983","688.21K","0.01%"
"09/21/2018","0.9983","0.9990","0.9999","0.9983","1.39M","-0.07%"
"09/20/2018","0.9990","0.9994","0.9994","0.9980","1.54M","0.03%"
"09/19/2018","0.9987","0.9988","0.9994","0.9977","","-0.01%"
"09/18/2018","0.9988","0.9985","0.9999","0.9931","1.94M","0.03%"
"09/17/2018","0.9985","0.9990","0.9993","0.9985","849.78K","-0.05%"
"09/16/2018","0.9990","0.9994","0.9994","0.9988","79.48K","-0.04%"
"09/15/2018","0.9994","0.9992","0.9999","0.9988","322.64K","0.01%"
"09/14/2018","0.9993","0.9990","0.9999","0.9988","1.90M","0.03%"
"09/13/2018","0.9990","0.9979","0.9994","0.9979","2.66M","0.11%"
"09/12/2018","0.9979","0.9977","0.9988","0.9911","2.62M","0.02%"
"09/11/2018","0.9977","0.9966","0.9990","0.9966","1.16M","0.11%"
"09/10/2018","0.9966","0.9968","0.9984","0.9925","923.15K","-0.02%"
"09/09/2018","0.9968","0.9971","0.9997","0.9956","859.00K","-0.03%"
"09/08/2018","0.9971","0.9989","0.9996","0.9957","691.50K","-0.18%"
"09/07/2018","0.9989","0.9973","0.9998","0.9971","1.71M","0.16%"
"09/06/2018","0.9973","0.9963","1.0000","0.9950","2.18M","0.10%"
"09/05/2018","0.9963","0.9968","1.0000","0.9960","5.90M","-0.05%"
"09/04/2018","0.9968","0.9983","0.9983","0.9960","2.13M","-0.15%"
"09/03/2018","0.9983","0.9986","0.9998","0.9981","346.22K","-0.03%"
"09/02/2018","0.9986","0.9985","1.0000","0.9983","1.72M","0.01%"
"09/01/2018","0.9985","0.9998","1.0000","0.9985","1.59M","-0.13%"
"08/31/2018","0.9998","0.9988","1.0000","0.9970","2.61M","0.10%"
"08/30/2018","0.9988","0.9985","0.9998","0.9970","951.09K","0.03%"
"08/29/2018","0.9985","0.9986","0.9997","0.9970","1.15M","-0.01%"
"08/28/2018","0.9986","0.9999","1.0004","0.9970","2.80M","-0.13%"
"08/27/2018","0.9999","0.9990","0.9999","0.9979","1.37M","0.09%"
"08/26/2018","0.9990","0.9993","0.9997","0.9987","143.90K","-0.03%"
"08/25/2018","0.9993","0.9988","0.9998","0.9988","135.06K","0.05%"
"08/24/2018","0.9988","0.9999","0.9999","0.9988","232.72K","-0.11%"
"08/23/2018","0.9999","0.9988","0.9999","0.9987","632.21K","0.11%"
"08/22/2018","0.9988","0.9991","1.0008","0.9981","1.75M","-0.03%"
"08/21/2018","0.9991","0.9996","1.0003","0.9986","349.82K","-0.05%"
"08/20/2018","0.9996","1.0003","1.0011","0.9986","968.69K","-0.07%"
"08/19/2018","1.0003","1.0020","1.0028","1.0003","210.49K","-0.17%"
"08/18/2018","1.0020","0.9999","1.0020","0.9985","550.93K","0.21%"
"08/17/2018","0.9999","0.9993","1.0005","0.9962","676.04K","0.06%"
"08/16/2018","0.9993","1.0010","1.0016","0.9975","1.53M","-0.17%"
"08/15/2018","1.0010","1.0013","1.0025","1.0000","920.51K","-0.03%"
"08/14/2018","1.0013","0.9999","1.0034","0.9985","2.28M","0.14%"
"08/13/2018","0.9999","0.9994","1.0041","0.9980","2.83M","0.05%"
"08/12/2018","0.9994","1.0000","1.0000","0.9980","240.30K","-0.06%"
"08/11/2018","1.0000","0.9998","1.0000","0.9968","786.51K","0.02%"
"08/10/2018","0.9998","0.9988","1.0000","0.9982","1.62M","0.10%"
"08/09/2018","0.9988","0.9999","1.0000","0.9900","2.12M","-0.11%"
"08/08/2018","0.9999","0.9995","1.0001","0.9935","2.38M","0.04%"
"08/07/2018","0.9995","0.9970","1.0000","0.9970","811.45K","0.25%"
"08/06/2018","0.9970","0.9990","1.0000","0.9970","611.35K","-0.20%"
"08/05/2018","0.9990","0.9987","1.0000","0.9971","694.14K","0.03%"
"08/04/2018","0.9987","0.9987","0.9994","0.9970","465.98K","0.00%"
"08/03/2018","0.9987","0.9977","0.9999","0.9970","1.43M","0.10%"
"08/02/2018","0.9977","0.9987","0.9990","0.9973","591.39K","-0.10%"
"08/01/2018","0.9987","0.9980","0.9990","0.9970","564.28K","0.07%"
"07/31/2018","0.9980","0.9970","0.9995","0.9955","1.39M","0.10%"
"07/30/2018","0.9970","0.9999","0.9999","0.9965","727.94K","-0.29%"
"07/29/2018","0.9999","0.9987","1.0000","0.9951","2.09M","0.12%"
"07/28/2018","0.9987","0.9998","0.9998","0.9980","164.12K","-0.11%"
"07/27/2018","0.9998","0.9986","0.9999","0.9970","1.53M","0.12%"
"07/26/2018","0.9986","0.9985","1.0000","0.9978","1.08M","0.01%"
"07/25/2018","0.9985","0.9988","1.0000","0.9975","1.32M","-0.01%"
"07/24/2018","0.9986","0.9976","1.0004","0.9970","1.57M","0.10%"
"07/23/2018","0.9976","0.9988","1.0000","0.9960","1.69M","-0.12%"
"07/22/2018","0.9988","0.9999","1.0000","0.9951","2.02M","-0.11%"
"07/21/2018","0.9999","0.9981","0.9999","0.9968","274.52K","0.18%"
"07/20/2018","0.9981","0.9999","0.9999","0.9960","1.12M","-0.18%"
"07/19/2018","0.9999","0.9988","1.0005","0.9970","1.38M","0.11%"
"07/18/2018","0.9988","0.9999","1.0004","0.9963","3.88M","-0.11%"
"07/17/2018","0.9999","0.9990","1.0000","0.9950","1.46M","0.09%"
"07/16/2018","0.9990","0.9990","0.9990","0.9900","2.98M","0.00%"
"07/15/2018","0.9990","0.9990","1.0005","0.9970","1.17M","0.00%"
"07/14/2018","0.9990","0.9995","1.0000","0.9950","1.32M","-0.05%"
"07/13/2018","0.9995","0.9989","1.0004","0.9980","686.79K","0.06%"
"07/12/2018","0.9989","1.0000","1.0013","0.9980","1.08M","-0.11%"
"07/11/2018","1.0000","0.9996","1.0004","0.9982","522.92K","0.04%"
"07/10/2018","0.9996","0.9990","1.0000","0.9981","665.23K","0.06%"
"07/09/2018","0.9990","0.9991","0.9999","0.9990","599.92K","-0.01%"
"07/08/2018","0.9991","0.9997","0.9999","0.9983","228.36K","-0.06%"
"07/07/2018","0.9997","0.9984","0.9999","0.9980","371.57K","0.13%"
"07/06/2018","0.9984","0.9986","1.0020","0.9980","732.38K","-0.02%"
"07/05/2018","0.9986","0.9988","1.0003","0.9980","496.87K","-0.02%"
"07/04/2018","0.9988","0.9989","1.0002","0.9970","785.12K","-0.01%"
"07/03/2018","0.9989","0.9990","1.0000","0.9989","589.02K","-0.01%"
"07/02/2018","0.9990","0.9990","0.9999","0.9990","907.84K","0.00%"
"07/01/2018","0.9990","0.9987","0.9999","0.9987","311.45K","0.03%"
"06/30/2018","0.9987","0.9994","1.0004","0.9980","1.17M","-0.07%"
"06/29/2018","0.9994","0.9984","1.0000","0.9983","869.28K","0.10%"
"06/28/2018","0.9984","1.0000","1.0003","0.9983","0.66K","-0.16%"
"06/27/2018","1.0000","0.9996","1.0000","0.9991","1.07M","0.04%"
"06/26/2018","0.9996","1.0000","1.0004","0.9991","1.02M","-0.04%"
"06/25/2018","1.0000","1.0010","1.0025","0.9997","1.88M","-0.10%"
"06/24/2018","1.0010","1.0010","1.0041","1.0009","1.73M","0.00%"
"06/23/2018","1.0010","1.0005","1.0030","1.0000","271.54K","0.05%"
"06/22/2018","1.0005","0.9997","1.0010","0.9996","1.48M","0.08%"
"06/21/2018","0.9997","0.9991","0.9999","0.9980","606.11K","0.06%"
"06/20/2018","0.9991","0.9991","0.9999","0.9989","666.64K","0.00%"
"06/19/2018","0.9991","0.9991","1.0001","0.9982","1.14M","0.00%"
"06/18/2018","0.9991","1.0003","1.0011","0.9980","1.07M","-0.12%"
"06/17/2018","1.0003","1.0000","1.0004","0.9986","739.60K","0.03%"
"06/16/2018","1.0000","1.0001","1.0012","0.9984","508.92K","-0.01%"
"06/15/2018","1.0001","1.0005","1.0095","0.9997","2.39M","-0.04%"
"06/14/2018","1.0005","1.0000","1.0050","0.9996","2.78M","0.05%"
"06/13/2018","1.0000","1.0002","1.0007","0.9980","1.36M","-0.02%"
"06/12/2018","1.0002","1.0001","1.0011","0.9990","1.05M","0.01%"
"06/11/2018","1.0001","1.0001","1.0010","0.9971","1.36M","0.00%"
"06/10/2018","1.0001","0.9980","1.0010","0.9980","1.30M","0.21%"
"06/09/2018","0.9980","0.9988","1.0000","0.9980","197.86K","-0.08%"
